Id,Accidents,Body_type,Year,Fuel_economy_combined,Days_on_market,Rating,Distance,Color,Drivetrain,Engine,Make,Mileage,Model,Transmission,Additional_features,Previous_owners,Price_drops,Photos,Seats,Seller_type,Trim,Price
258529714,0,SUV / Crossover,2011,,212,FAIR_PRICE,191.53098,GRAY,ALL_WHEEL_DRIVE,V6,Mazda,142400,CX-9,6-Speed Automatic Overdrive,5,2,,,7,DEALER,Grand Touring AWD,7995.0
273575520,0,SUV / Crossover,2011,19 MPG,13,FAIR_PRICE,127.266045,SILVER,ALL_WHEEL_DRIVE,V6,Mazda,67401,CX-9,6-Speed Automatic,8,1,,True,7,DEALER,Touring AWD,10599.0
271093002,0,SUV / Crossover,2016,27 MPG,53,FAIR_PRICE,98.83014,WHITE,ALL_WHEEL_DRIVE,I4,Mazda,28757,CX-5,Automatic,6,1,,True,5,DEALER,Grand Touring AWD,19399.0
273632380,0,SUV / Crossover,2016,30 MPG,11,FAIR_PRICE,135.19644,GRAY,FRONT_WHEEL_DRIVE,I4,Mazda,78049,CX-5,Manual,4,1,,True,5,DEALER,Sport,11889.0
269791521,0,SUV / Crossover,2016,27 MPG,83,FAIR_PRICE,7.905565,SILVER,ALL_WHEEL_DRIVE,I4,Mazda,94016,CX-5,6-Speed Automatic,4,2,,True,5,DEALER,Sport AWD,12299.0
267886033,0,SUV / Crossover,2016,27 MPG,106,FAIR_PRICE,172.2175,BLACK,ALL_WHEEL_DRIVE,I4,Mazda,12991,CX-5,Automatic,4,1,,True,5,DEALER,Touring AWD,17995.0
273176097,1,SUV / Crossover,2016,27 MPG,18,FAIR_PRICE,6.2511835,RED,ALL_WHEEL_DRIVE,I4,Mazda,45701,CX-5,6-Speed Automatic,4,1,,True,5,DEALER,Touring AWD,15300.0
262044203,0,SUV / Crossover,2017,26 MPG,172,FAIR_PRICE,176.51286,BLACK,ALL_WHEEL_DRIVE,I4,Mazda,20754,CX-5,6-Speed Automatic,7,1,,True,5,DEALER,Grand Touring AWD,23720.0
271240422,0,SUV / Crossover,2016,27 MPG,50,FAIR_PRICE,7.6288047,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,32136,CX-5,6-Speed Automatic,4,1,,True,5,DEALER,Touring AWD,16077.0
273527459,0,SUV / Crossover,2017,26 MPG,14,FAIR_PRICE,7.905565,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,20211,CX-5,6-Speed Automatic,3,1,,True,5,DEALER,Touring AWD,20888.0
274267412,0,SUV / Crossover,2017,26 MPG,3,FAIR_PRICE,36.752354,RED,ALL_WHEEL_DRIVE,I4,Mazda,35500,CX-5,6-Speed Automatic,7,1,,True,5,DEALER,Grand Touring AWD,21977.0
274113712,3,SUV / Crossover,2007,19 MPG,6,FAIR_PRICE,100.27694,RED,ALL_WHEEL_DRIVE,I4,Mazda,117650,CX-7,6-Speed Automatic,2,4,True,True,5,PRIVATE,Touring AWD,4500.0
270747031,0,SUV / Crossover,2016,27 MPG,60,FAIR_PRICE,7.6288047,GRAY,ALL_WHEEL_DRIVE,I4,Mazda,29940,CX-5,6-Speed Automatic,4,1,,True,5,DEALER,Touring AWD,16210.0
272542624,1,SUV / Crossover,2015,27 MPG,28,FAIR_PRICE,53.32766,GRAY,ALL_WHEEL_DRIVE,I4,Mazda,97121,CX-5,6-Speed Automatic,5,1,,True,5,DEALER,Touring AWD,11899.0
264174098,0,SUV / Crossover,2018,28 MPG,147,FAIR_PRICE,111.56997,BLUE,FRONT_WHEEL_DRIVE,I4,Mazda,51230,CX-5,Automatic,7,1,,True,5,DEALER,Grand Touring FWD,19602.0
270802052,1,SUV / Crossover,2016,27 MPG,59,FAIR_PRICE,7.6288047,GRAY,ALL_WHEEL_DRIVE,I4,Mazda,31660,CX-5,6-Speed Automatic,4,1,,True,5,DEALER,Touring AWD,15755.0
272998972,0,SUV / Crossover,2016,27 MPG,21,FAIR_PRICE,172.6242,RED,ALL_WHEEL_DRIVE,I4,Mazda,65270,CX-5,Automatic,4,1,,True,5,DEALER,Touring AWD,14995.0
272837477,0,SUV / Crossover,2019,29 MPG,23,FAIR_PRICE,127.266045,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,14233,CX-3,6-Speed Automatic,3,1,,True,5,DEALER,Touring AWD,19499.0
273373636,0,SUV / Crossover,2018,27 MPG,15,FAIR_PRICE,49.327106,RED,,I4,Mazda,36590,CX-5,6-Speed Automatic,8,1,,True,5,DEALER,Grand Touring AWD,23325.0
269797234,1,SUV / Crossover,2015,20 MPG,82,FAIR_PRICE,107.62444,RED,FRONT_WHEEL_DRIVE,V6,Mazda,112540,CX-9,6-Speed Automatic,4,1,,True,7,DEALER,Touring,10800.0
272685851,0,SUV / Crossover,2016,32 MPG,24,FAIR_PRICE,101.49895,WHITE,FRONT_WHEEL_DRIVE,I4,Mazda,29838,CX-3,6-Speed Automatic,6,1,,True,5,DEALER,Touring,15600.0
272417842,1,SUV / Crossover,2016,27 MPG,30,FAIR_PRICE,101.53563,GRAY,ALL_WHEEL_DRIVE,I4,Mazda,15794,CX-5,6-Speed Automatic,4,1,,True,5,DEALER,Touring AWD,17591.0
269292220,0,SUV / Crossover,2019,29 MPG,89,FAIR_PRICE,177.66475,GRAY,ALL_WHEEL_DRIVE,I4,Mazda,5605,CX-3,6-Speed Automatic,7,1,,True,5,DEALER,Grand Touring AWD,23156.0
274269363,0,SUV / Crossover,2017,25 MPG,3,FAIR_PRICE,177.66475,BLACK,FRONT_WHEEL_DRIVE,I4,Mazda,50123,CX-9,6-Speed Automatic,5,1,,,7,DEALER,Touring,21526.0
272103380,1,SUV / Crossover,2016,24 MPG,35,FAIR_PRICE,48.31948,WHITE,ALL_WHEEL_DRIVE,I4,Mazda,33181,CX-9,6-Speed Automatic,7,1,,True,7,DEALER,Grand Touring AWD,23460.0
272218951,0,SUV / Crossover,2019,27 MPG,32,FAIR_PRICE,167.98294,SILVER,ALL_WHEEL_DRIVE,I4,Mazda,13977,CX-5,6-Speed Automatic,5,1,,True,5,DEALER,Touring AWD,23000.0
273284771,1,SUV / Crossover,2016,27 MPG,16,FAIR_PRICE,48.31948,BLACK,ALL_WHEEL_DRIVE,I4,Mazda,38383,CX-5,6-Speed Automatic,5,1,,True,5,DEALER,Sport AWD,14660.0
268956683,0,SUV / Crossover,2010,18 MPG,94,FAIR_PRICE,138.68398,BLUE,ALL_WHEEL_DRIVE,V6,Mazda,108286,CX-9,Automatic,5,1,,True,7,DEALER,Touring AWD,8700.0
273999150,0,SUV / Crossover,2017,29 MPG,7,FAIR_PRICE,130.3282,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,34784,CX-3,6-Speed Automatic,7,1,,True,5,DEALER,Touring AWD,16589.0
271051352,2,SUV / Crossover,2007,18 MPG,53,FAIR_PRICE,87.84869,BLACK,ALL_WHEEL_DRIVE,V6,Mazda,179852,CX-9,Automatic,6,3,,True,7,DEALER,Grand Touring AWD,5480.0
273677454,0,SUV / Crossover,2018,28 MPG,11,FAIR_PRICE,121.87466,RED,,I4,Mazda,21823,CX-5,6-Speed Automatic,8,1,True,True,5,DEALER,Touring FWD,21160.0
274172323,0,SUV / Crossover,2012,23 MPG,4,FAIR_PRICE,186.74495,BLACK,FRONT_WHEEL_DRIVE,I4,Mazda,63993,CX-7,5-Speed Automatic,5,1,,True,5,DEALER,i Sport,9963.0
274112672,0,SUV / Crossover,2008,20 MPG,6,FAIR_PRICE,159.04663,RED,FRONT_WHEEL_DRIVE,I4,Mazda,167825,CX-7,Automatic,1,2,,True,5,DEALER,Sport,4230.0
274050468,0,SUV / Crossover,2016,29 MPG,7,FAIR_PRICE,171.2902,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,50150,CX-3,Automatic,5,1,,True,5,DEALER,Grand Touring AWD,15995.0
273377394,0,SUV / Crossover,2014,,15,FAIR_PRICE,133.89787,RED,,I4,Mazda,96736,CX-5,6-Speed Automatic,3,2,,True,5,DEALER,Touring AWD,11850.0
272971297,,SUV / Crossover,2016,24 MPG,21,FAIR_PRICE,140.44727,WHITE,ALL_WHEEL_DRIVE,I4,Mazda,78720,CX-9,Automatic,10,,,True,7,DEALER,Touring AWD,18681.0
268155320,0,SUV / Crossover,2018,28 MPG,102,FAIR_PRICE,73.36661,SILVER,FRONT_WHEEL_DRIVE,I4,Mazda,5789,CX-5,6-Speed Automatic,3,1,,True,5,DEALER,Sport FWD,19994.0
274163791,0,SUV / Crossover,2017,26 MPG,4,FAIR_PRICE,11.347763,SILVER,ALL_WHEEL_DRIVE,I4,Mazda,34177,CX-5,6-Speed Automatic,7,1,,,5,DEALER,Grand Touring AWD,21995.0
273168122,0,SUV / Crossover,2015,27 MPG,18,FAIR_PRICE,7.7330947,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,73325,CX-5,6-Speed Automatic,3,1,True,True,5,DEALER,Touring AWD,12615.0
274598245,0,SUV / Crossover,2015,27 MPG,0,FAIR_PRICE,138.27402,GRAY,ALL_WHEEL_DRIVE,I4,Mazda,91758,CX-5,Automatic,5,1,,,5,DEALER,Grand Touring AWD,13988.0
272705208,0,SUV / Crossover,2012,19 MPG,24,FAIR_PRICE,121.90373,BLUE,ALL_WHEEL_DRIVE,V6,Mazda,97212,CX-9,6-Speed Automatic,2,2,,True,7,DEALER,Sport AWD,9299.0
265931658,0,SUV / Crossover,2016,27 MPG,127,FAIR_PRICE,112.480995,GRAY,ALL_WHEEL_DRIVE,I4,Mazda,44473,CX-5,6-Speed Automatic,8,2,,True,5,DEALER,Grand Touring AWD,18500.0
272779306,0,SUV / Crossover,2017,26 MPG,23,FAIR_PRICE,18.319778,BLACK,ALL_WHEEL_DRIVE,I4,Mazda,27714,CX-5,6-Speed Automatic,7,1,,,5,DEALER,Grand Touring AWD,22490.0
268717746,0,SUV / Crossover,2008,19 MPG,97,FAIR_PRICE,29.298798,BLUE,FRONT_WHEEL_DRIVE,V6,Mazda,85232,CX-9,6-Speed Automatic,3,2,,True,7,DEALER,Sport,7700.0
271883524,0,SUV / Crossover,2010,24 MPG,38,FAIR_PRICE,142.15642,SILVER,FRONT_WHEEL_DRIVE,I4,Mazda,112049,CX-7,5-Speed Automatic,2,2,,True,5,DEALER,i Sport,6500.0
274363458,,SUV / Crossover,2019,27 MPG,2,FAIR_PRICE,101.49895,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,6774,CX-5,6-Speed Automatic,3,,,True,5,DEALER,Sport AWD,22702.0
273522603,0,SUV / Crossover,2016,27 MPG,14,FAIR_PRICE,101.49895,UNKNOWN,ALL_WHEEL_DRIVE,I4,Mazda,37301,CX-5,6-Speed Automatic,6,1,,True,5,DEALER,Grand Touring AWD,19199.0
262952897,0,SUV / Crossover,2020,27 MPG,161,FAIR_PRICE,8.318452,GRAY,ALL_WHEEL_DRIVE,I4,Mazda,1994,CX-30,6-Speed Automatic,8,,,True,5,DEALER,Premium AWD,28375.0
267937097,0,SUV / Crossover,2018,23 MPG,106,FAIR_PRICE,102.193596,SILVER,ALL_WHEEL_DRIVE,I4,Mazda,30320,CX-9,6-Speed Automatic,7,1,,True,7,DEALER,Grand Touring AWD,29477.0
259821394,0,SUV / Crossover,2008,23 MPG,197,FAIR_PRICE,12.976678,BLACK,FRONT_WHEEL_DRIVE,I4,Mazda,135072,Tribute,4-Speed Automatic,1,3,,True,5,DEALER,i Sport,4995.0
273347686,0,SUV / Crossover,2007,19 MPG,16,FAIR_PRICE,131.2519,BLACK,FRONT_WHEEL_DRIVE,V6,Mazda,197349,CX-9,6-Speed Automatic,3,2,,True,7,DEALER,Sport,4484.0
264802479,0,SUV / Crossover,2013,20 MPG,140,FAIR_PRICE,185.93129,GRAY,,V6,Mazda,106850,CX-9,6-Speed Automatic,6,3,,True,7,DEALER,Touring,10299.0
273084390,0,SUV / Crossover,2017,26 MPG,19,FAIR_PRICE,120.420715,BLACK,ALL_WHEEL_DRIVE,I4,Mazda,36388,CX-5,Automatic,6,1,,True,5,DEALER,Touring AWD,20822.0
273628687,0,SUV / Crossover,2017,26 MPG,11,FAIR_PRICE,121.87466,BLACK,ALL_WHEEL_DRIVE,I4,Mazda,16405,CX-5,6-Speed Automatic,5,1,,True,5,DEALER,Touring AWD,21779.0
271130130,1,SUV / Crossover,2016,27 MPG,52,FAIR_PRICE,48.31948,BLACK,ALL_WHEEL_DRIVE,I4,Mazda,46750,CX-5,6-Speed Automatic,8,1,,True,5,DEALER,Grand Touring AWD,17260.0
256239925,0,SUV / Crossover,2016,27 MPG,238,FAIR_PRICE,98.958,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,22179,CX-5,Automatic,7,1,True,True,5,DEALER,Grand Touring AWD,19950.0
273150513,0,SUV / Crossover,2017,26 MPG,18,FAIR_PRICE,43.132504,GRAY,ALL_WHEEL_DRIVE,I4,Mazda,27724,CX-5,Automatic,6,1,,True,5,DEALER,Grand Select AWD,21988.0
265089350,0,SUV / Crossover,2008,19 MPG,136,FAIR_PRICE,109.28459,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,89064,CX-7,Automatic,6,3,,True,5,DEALER,Grand Touring AWD,6749.0
273658920,0,SUV / Crossover,2015,29 MPG,11,FAIR_PRICE,106.61698,GRAY,FRONT_WHEEL_DRIVE,I4,Mazda,83385,CX-5,Automatic,1,1,,,5,DEALER,Sport,11469.0
272860286,0,SUV / Crossover,2019,28 MPG,22,FAIR_PRICE,188.65985,RED,FRONT_WHEEL_DRIVE,I4,Mazda,33091,CX-5,6-Speed Automatic,4,1,,True,5,DEALER,Touring FWD,21023.0
272698042,0,SUV / Crossover,2014,27 MPG,24,FAIR_PRICE,101.49895,GRAY,ALL_WHEEL_DRIVE,I4,Mazda,45846,CX-5,6-Speed Automatic,7,1,,True,5,DEALER,Grand Touring AWD,15790.0
273950224,0,SUV / Crossover,2019,,8,FAIR_PRICE,187.16931,SILVER,,I4,Mazda,20089,CX-5,6-Speed Automatic,11,1,,True,5,DEALER,Grand Touring AWD,25650.0
273174030,0,SUV / Crossover,2017,26 MPG,18,FAIR_PRICE,7.905565,WHITE,ALL_WHEEL_DRIVE,I4,Mazda,24632,CX-5,6-Speed Automatic,2,1,,True,5,DEALER,Sport AWD,18888.0
268956393,0,SUV / Crossover,2016,29 MPG,94,FAIR_PRICE,168.17166,RED,FRONT_WHEEL_DRIVE,I4,Mazda,35618,CX-5,Automatic,5,1,,True,5,DEALER,Touring,17000.0
272996851,0,SUV / Crossover,2018,27 MPG,21,FAIR_PRICE,101.54244,SILVER,,I4,Mazda,46023,CX-5,Automatic,7,2,,True,5,DEALER,Grand Touring AWD,21500.0
270768669,0,SUV / Crossover,2013,28 MPG,60,FAIR_PRICE,109.00461,WHITE,ALL_WHEEL_DRIVE,I4,Mazda,158000,CX-5,6-Speed Automatic,4,1,,True,5,DEALER,Touring AWD,7995.0
269649212,0,SUV / Crossover,2016,27 MPG,85,FAIR_PRICE,161.62907,WHITE,ALL_WHEEL_DRIVE,I4,Mazda,19124,CX-5,Automatic,5,1,,True,5,DEALER,Touring AWD,17995.0
274464586,1,SUV / Crossover,2014,27 MPG,1,FAIR_PRICE,52.661774,WHITE,ALL_WHEEL_DRIVE,I4,Mazda,98119,CX-5,6-Speed Automatic,5,2,,,5,DEALER,Grand Touring AWD,12149.0
274481402,0,SUV / Crossover,2018,29 MPG,1,FAIR_PRICE,27.122696,UNKNOWN,ALL_WHEEL_DRIVE,I4,Mazda,29305,CX-3,6-Speed Automatic,6,1,,True,5,DEALER,Touring AWD,17900.0
266086813,0,SUV / Crossover,2014,,125,FAIR_PRICE,54.660168,SILVER,,I4,Mazda,83486,CX-5,Automatic,5,2,,True,5,DEALER,Touring,11988.0
272554593,0,SUV / Crossover,2015,27 MPG,28,FAIR_PRICE,101.849045,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,68954,CX-5,Automatic,1,2,,True,5,DEALER,Sport AWD,12975.0
273208950,0,SUV / Crossover,2017,29 MPG,17,FAIR_PRICE,7.6288047,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,32860,CX-3,6-Speed Automatic,6,1,,True,5,DEALER,Grand Touring AWD,17777.0
274464098,0,SUV / Crossover,2018,27 MPG,1,FAIR_PRICE,59.624092,WHITE,,I4,Mazda,18215,CX-5,6-Speed Automatic,8,1,,,5,DEALER,Grand Touring AWD,24995.0
265584634,0,SUV / Crossover,2017,26 MPG,130,FAIR_PRICE,112.41906,WHITE,ALL_WHEEL_DRIVE,I4,Mazda,66286,CX-5,6-Speed Automatic,7,2,,True,5,DEALER,Touring AWD,18861.0
274485179,0,SUV / Crossover,2017,26 MPG,1,FAIR_PRICE,127.266045,GRAY,ALL_WHEEL_DRIVE,I4,Mazda,41570,CX-5,6-Speed Automatic,7,1,,True,5,DEALER,Touring AWD,20499.0
269763598,0,SUV / Crossover,2017,26 MPG,83,FAIR_PRICE,182.85747,RED,ALL_WHEEL_DRIVE,I4,Mazda,40134,CX-5,Automatic,6,1,,True,5,DEALER,Grand Select AWD,21800.0
272150233,1,SUV / Crossover,2015,27 MPG,35,FAIR_PRICE,8.515359,BLACK,ALL_WHEEL_DRIVE,I4,Mazda,51990,CX-5,6-Speed Automatic,8,2,True,True,5,DEALER,Grand Touring AWD,15648.0
274380435,0,SUV / Crossover,2014,28 MPG,2,FAIR_PRICE,49.327106,SILVER,ALL_WHEEL_DRIVE,I4,Mazda,183625,CX-5,6-Speed Automatic,5,1,,True,5,DEALER,Sport AWD,5400.0
270640577,0,SUV / Crossover,2016,24 MPG,64,FAIR_PRICE,58.167343,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,31814,CX-9,6-Speed Automatic,3,1,,,7,DEALER,Sport AWD,19995.0
273537632,0,SUV / Crossover,2017,27 MPG,14,FAIR_PRICE,122.297264,WHITE,FRONT_WHEEL_DRIVE,I4,Mazda,17988,CX-5,6-Speed Automatic,3,1,,True,5,DEALER,Sport,18495.0
273730153,0,SUV / Crossover,2016,29 MPG,10,FAIR_PRICE,121.87466,SILVER,ALL_WHEEL_DRIVE,I4,Mazda,102550,CX-3,6-Speed Automatic,6,1,,True,5,DEALER,Touring AWD,12477.0
273581291,0,SUV / Crossover,2017,26 MPG,12,FAIR_PRICE,7.880999,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,21695,CX-5,6-Speed Automatic,3,1,,True,5,DEALER,Touring AWD,20742.0
267400287,0,SUV / Crossover,2016,27 MPG,112,FAIR_PRICE,182.88882,WHITE,ALL_WHEEL_DRIVE,I4,Mazda,31275,CX-5,6-Speed Automatic,6,1,,True,5,DEALER,Grand Touring AWD,19380.0
273397116,0,SUV / Crossover,2019,29 MPG,15,FAIR_PRICE,120.420715,GRAY,ALL_WHEEL_DRIVE,I4,Mazda,3832,CX-3,Automatic,3,1,,True,5,DEALER,Sport AWD,18778.0
268803935,1,SUV / Crossover,2017,26 MPG,95,FAIR_PRICE,68.57982,GRAY,ALL_WHEEL_DRIVE,I4,Mazda,37367,CX-5,6-Speed Automatic,7,1,,True,5,DEALER,Grand Touring AWD,21997.0
272860287,0,SUV / Crossover,2019,28 MPG,22,FAIR_PRICE,188.65985,SILVER,FRONT_WHEEL_DRIVE,I4,Mazda,31738,CX-5,6-Speed Automatic,4,1,,True,5,DEALER,Touring FWD,21242.0
272950283,2,SUV / Crossover,2016,27 MPG,21,FAIR_PRICE,130.3282,BLACK,ALL_WHEEL_DRIVE,I4,Mazda,64874,CX-5,6-Speed Automatic,6,1,,True,5,DEALER,Grand Touring AWD,16410.0
273174028,0,SUV / Crossover,2017,26 MPG,18,FAIR_PRICE,7.905565,WHITE,ALL_WHEEL_DRIVE,I4,Mazda,23242,CX-5,6-Speed Automatic,3,1,,True,5,DEALER,Touring AWD,20899.0
273537627,0,SUV / Crossover,2018,27 MPG,14,FAIR_PRICE,122.297264,BLACK,ALL_WHEEL_DRIVE,I4,Mazda,11379,CX-5,6-Speed Automatic,4,1,,True,5,DEALER,Sport AWD,20995.0
274151263,0,SUV / Crossover,2017,26 MPG,4,FAIR_PRICE,101.49895,GRAY,ALL_WHEEL_DRIVE,I4,Mazda,13778,CX-5,6-Speed Automatic,8,1,,True,5,DEALER,Grand Touring AWD,24749.0
270925476,0,SUV / Crossover,2009,20 MPG,57,FAIR_PRICE,107.9987,SILVER,FRONT_WHEEL_DRIVE,I4,Mazda,84845,CX-7,Automatic,3,3,,True,5,DEALER,Touring,6997.0
274466169,0,SUV / Crossover,2019,25 MPG,1,FAIR_PRICE,36.87403,BLACK,FRONT_WHEEL_DRIVE,I4,Mazda,25847,CX-9,6-Speed Automatic,6,1,,True,7,DEALER,Touring FWD,24795.0
273531076,0,SUV / Crossover,2019,27 MPG,14,FAIR_PRICE,121.87466,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,2152,CX-5,6-Speed Automatic,3,1,,True,5,DEALER,Sport AWD,23489.0
269097061,0,SUV / Crossover,2014,27 MPG,92,FAIR_PRICE,137.74419,RED,ALL_WHEEL_DRIVE,I4,Mazda,81256,CX-5,Automatic,7,1,,True,5,DEALER,Grand Touring AWD,13988.0
273531077,0,SUV / Crossover,2019,27 MPG,14,FAIR_PRICE,121.87466,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,2682,CX-5,6-Speed Automatic,3,1,,True,5,DEALER,Sport AWD,23432.0
268933869,0,SUV / Crossover,2017,29 MPG,94,FAIR_PRICE,151.13489,UNKNOWN,ALL_WHEEL_DRIVE,I4,Mazda,15223,CX-3,6-Speed Automatic,3,1,,True,5,DEALER,Touring AWD,17339.0
270257767,1,SUV / Crossover,2016,27 MPG,74,FAIR_PRICE,189.71695,WHITE,ALL_WHEEL_DRIVE,I4,Mazda,109876,CX-5,6-Speed Automatic,5,2,,True,5,DEALER,Grand Touring AWD,14000.0
274264306,0,SUV / Crossover,2018,,3,FAIR_PRICE,71.97712,BLACK,,I4,Mazda,10516,CX-5,6-Speed Automatic,8,1,,True,5,DEALER,Grand Touring AWD,25998.0
271301924,0,SUV / Crossover,2019,31 MPG,50,FAIR_PRICE,20.752234,BLACK,FRONT_WHEEL_DRIVE,I4,Mazda,29022,CX-3,6-Speed Automatic,4,1,,True,5,DEALER,Touring FWD,16895.0
273437494,0,SUV / Crossover,2017,26 MPG,15,FAIR_PRICE,27.122696,WHITE,ALL_WHEEL_DRIVE,I4,Mazda,27235,CX-5,6-Speed Automatic,3,1,,True,5,DEALER,Sport AWD,18589.0
266250272,0,SUV / Crossover,2016,24 MPG,122,FAIR_PRICE,116.19017,RED,ALL_WHEEL_DRIVE,I4,Mazda,31993,CX-9,6-Speed Automatic,7,1,,True,7,DEALER,Grand Touring AWD,26025.0
272711413,0,SUV / Crossover,2017,26 MPG,24,FAIR_PRICE,189.66953,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,36298,CX-5,Automatic,2,1,,True,5,DEALER,Sport AWD,18699.0
273617530,0,SUV / Crossover,2017,26 MPG,11,FAIR_PRICE,11.347763,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,32726,CX-5,6-Speed Automatic,7,1,,True,5,DEALER,Touring AWD,20995.0
269880298,1,SUV / Crossover,2008,,80,FAIR_PRICE,167.58733,UNKNOWN,ALL_WHEEL_DRIVE,V6,Mazda,138830,CX-9,6-Speed Automatic Overdrive,3,3,,True,7,DEALER,Sport 4WD,6850.0
273522604,0,SUV / Crossover,2018,27 MPG,14,FAIR_PRICE,101.49895,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,29829,CX-5,6-Speed Automatic,3,1,,True,5,DEALER,Sport AWD,19745.0
272848410,0,SUV / Crossover,2017,26 MPG,23,FAIR_PRICE,122.297264,RED,ALL_WHEEL_DRIVE,I4,Mazda,9386,CX-5,6-Speed Automatic,9,1,,True,5,DEALER,Grand Touring AWD,24995.0
272581913,0,SUV / Crossover,2014,28 MPG,28,FAIR_PRICE,126.66172,RED,FRONT_WHEEL_DRIVE,I4,Mazda,86480,CX-5,Automatic,7,2,,True,5,DEALER,Grand Touring,13089.0
274064811,0,SUV / Crossover,2017,23 MPG,7,FAIR_PRICE,110.145996,BLACK,ALL_WHEEL_DRIVE,I4,Mazda,40340,CX-9,6-Speed Automatic,7,1,True,True,7,DEALER,Signature AWD,27493.0
268718234,0,SUV / Crossover,2016,29 MPG,97,FAIR_PRICE,147.16675,BLACK,FRONT_WHEEL_DRIVE,I4,Mazda,47425,CX-5,6-Speed Automatic,5,1,,True,5,DEALER,Touring,15570.0
271735754,0,SUV / Crossover,2015,27 MPG,42,FAIR_PRICE,151.05666,RED,ALL_WHEEL_DRIVE,I4,Mazda,63951,CX-5,Automatic,8,1,,True,5,DEALER,Grand Touring AWD,15857.0
266861202,0,SUV / Crossover,2019,27 MPG,116,FAIR_PRICE,45.021404,BLACK,ALL_WHEEL_DRIVE,I4,Mazda,34467,CX-5,6-Speed Automatic,6,1,,True,5,DEALER,Touring AWD,20622.0
272892509,0,SUV / Crossover,2010,18 MPG,22,FAIR_PRICE,23.211021,BLACK,ALL_WHEEL_DRIVE,V6,Mazda,113937,CX-9,6-Speed Automatic,5,3,,True,7,DEALER,Touring AWD,8700.0
273675671,1,SUV / Crossover,2015,27 MPG,11,FAIR_PRICE,101.18907,SILVER,ALL_WHEEL_DRIVE,I4,Mazda,136996,CX-5,6-Speed Automatic,5,2,,True,5,DEALER,Grand Touring AWD,10500.0
272103384,1,SUV / Crossover,2016,27 MPG,35,FAIR_PRICE,48.31948,BLACK,ALL_WHEEL_DRIVE,I4,Mazda,23071,CX-5,6-Speed Automatic,6,1,,True,5,DEALER,Grand Touring AWD,18960.0
274508933,0,SUV / Crossover,2017,26 MPG,1,FAIR_PRICE,176.35541,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,31118,CX-5,Automatic,3,1,,True,5,DEALER,Touring AWD,20991.0
272224372,1,SUV / Crossover,2016,24 MPG,32,FAIR_PRICE,48.31948,WHITE,ALL_WHEEL_DRIVE,I4,Mazda,29211,CX-9,6-Speed Automatic,2,1,,True,7,DEALER,Touring AWD,21760.0
256206079,1,SUV / Crossover,2017,23 MPG,239,FAIR_PRICE,106.21046,BLACK,ALL_WHEEL_DRIVE,I4,Mazda,14560,CX-9,6-Speed Automatic,4,1,,True,7,DEALER,Sport AWD,24571.0
262658129,0,SUV / Crossover,2019,27 MPG,164,FAIR_PRICE,176.35541,BLACK,ALL_WHEEL_DRIVE,I4,Mazda,2721,CX-5,Automatic,4,1,,True,5,DEALER,Sport AWD,24000.0
273900411,0,SUV / Crossover,2017,26 MPG,8,FAIR_PRICE,11.347763,GRAY,ALL_WHEEL_DRIVE,I4,Mazda,64875,CX-5,6-Speed Automatic,6,1,,,5,DEALER,Grand Select AWD,18995.0
271957252,1,SUV / Crossover,2012,19 MPG,37,FAIR_PRICE,1.6832899,GRAY,ALL_WHEEL_DRIVE,V6,Mazda,95350,CX-9,6-Speed Automatic,6,1,True,True,7,DEALER,Touring AWD,10000.0
271578563,0,SUV / Crossover,2016,27 MPG,44,FAIR_PRICE,7.6288047,RED,ALL_WHEEL_DRIVE,I4,Mazda,54541,CX-5,6-Speed Automatic,4,1,,True,5,DEALER,Touring AWD,15077.0
273208956,0,SUV / Crossover,2016,27 MPG,17,FAIR_PRICE,7.6288047,BLUE,ALL_WHEEL_DRIVE,I4,Mazda,33626,CX-5,6-Speed Automatic,6,1,,True,5,DEALER,Grand Touring AWD,18399.0
272714968,0,SUV / Crossover,2016,29 MPG,24,FAIR_PRICE,189.21472,GRAY,FRONT_WHEEL_DRIVE,I4,Mazda,29469,CX-5,Automatic,5,1,,True,5,DEALER,Touring,17495.0
